,id_entidad,preten_ind,ind,un_preten,valor_ini_ind,contraparte,convocados,convocantes,id_arb,extrae,par_entidad,consecutivo,cont_casos,interinst,orfeo,impacto,ep_convocante,tipo_conv,apoderado_convocante,ep_convocada,apoderado_convocado,ent_vinculadas,nit,nac_ter_int,rol_entidad,tipo_arb,exp_cam_com,ctr_arbitraje,mecanismo_sel_arb,arbitro_n,nombre_arbitro,nombre_secretario,idsecretario,estado_caso,instancia,etapa,sentido_lau,tipo_cond,valor_costas,tipo_arbitramento,nombre_ua,sector_ua,hechos
87,56,357529283.79055554,231,PESOS,305948342.0,POLYBAN INTERNACIONAL S.A NIT 800048191-8,ZONA FRANCA INDUSTRIAL DE BIENES Y SERVICIOS DE CARTAGENA - ZONA FRANCA S.A - OPERACIONES TECNICAS MARINAS S.A.S - JUAN CARLOS LEMAITRE NIT 800213678-1,POLYBAN INTERNACIONAL S.A NIT 800048191-8,56|ACTA 0182008-,56|,12,,1,NO,,,NO,JURIDICA ,JUBIZ CASTRO ALBERTO MARIO,SI,  ,FIDUAGRARIA|56|AGRICULTURA Y DESARROLLO RURAL,800159998-0,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,1,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,VANEGAS BELTRAN RICARDO,BUSTILLO ARRIETA LILIANA,33339999,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,8566552,GENERAL,SOCIEDAD FIDUCIARIA DE DESARROLLO AGROPECUARIO S.A.,Sector Agricultura Pesquero y Desarrollo Rural,"Venta de acciones de la sociedad OPERADORA DE ZONA FRANCA INDUSTRIAL DE BIENES Y SERVICIOS de propiedad de  ZEUS INVESTMENT, las cuales fueron ofertadas a todos los socios en virtud del derecho de preferencia, la convocante solicita la nulidad de la venta de acciones que adquirió COMAI LTDA., aduce la convocante que hubo un error de procedimiento por no tener en cuenta su oferta para efectos de demostrar el interés en la compra de sus acciones en ejercicio de su derecho de preferencia."
88,525,17849966476.386826,236,PESOS,14613959522.0,SICIM COLOMBIA NIT 900412461-5,OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S.,SICIM COLOMBIA NIT 900412461-5,525PB-CT-0162011-479,525,42,479.0,1,NO,20164050962442 / 20164051096072 / 20164051480412/ 20178001838662/ 20178002077662/ 20188000043742,JURIDICO,NO,JURIDICA ,SARRIA LUNA JAIME ALBERTO,SI,ARAQUE JAIMES WILLIAM JAVIER,OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S.|525|MINAS Y ENERGIA,900377365-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4637,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,1.0,CHAVARRO BURITICA REINALDO,GARAVITO VALENCIA PEDRO ORLANDO,,TERMINADO POR LAUDO,PRIMERA ,INICIO Y FIJACIÓN DEL LITIGIO,FAVORABLE,NO HAY CONDENA,372149868,GENERAL,OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S.,Sector Minas y Energía,"Contrato de obra a precios unitarios para la construcción, pruebas y puesta en operación de la fase 1 araguaney - banadia del oleoducto bicentenario de Colombia. La controversia se genero con el incumplimiento del convocado de entregar la totalidad de la RETENCIÓN EN GARANTIA a SICIM, de conformidad con lo establecido en el contrato."
89,442,3169686835.5397925,239,PESOS,2270711728.0,UNIDAD DE ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,SOCIEDAD DE ACTIVOS ESPECIALES S.A.S,UNIDAD DE ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,442362009-72,442,37,72.0,1,SI,20154050242242 / 20154050465772 / 20154050751852 / 20154051166312 / 20154051474482 / 20164050376112 / 20164050862182 / 20164051155092,JURIDICO,SI,JURIDICA ,ARISTIZABAL GIL CLAUDIA YOLANDA,SI,PARRA NIETO LUIS HERNANDO,SOCIEDAD DE ACTIVOS ESPECIALES S.A.S|442|HACIENDA Y CREDITO PUBLICO,900265408-3,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,3283,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,1.0,ARAUJO SEGOVIA RAMIRO IGNACIO,BARRAQUER SOURDIS EUGENIA,39784892,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,103182028,GENERAL,SOCIEDAD DE ACTIVOS ESPECIALES S.A.S.,Sector Hacienda y Crédito Público,"La Agencia Presidencial para la Acción Social y la Cooperación Internacional – ACCIÓN SOCIAL - hoy Departamento Administrativo para la Prosperidad Social, suscribió con la Sociedad de Activos Especiales SAE - SAS el Contrato Interadministrativo Marco No. 00036 del veintinueve (29) octubre de 2009, el cual fue objeto de modificaciones posteriores a través de los Otros Sí Nos. Uno (1) del veintitrés de febrero de 2010, Dos (2) del veintisiete de julio de 2010, Tres (3) del veintiséis de noviembre de 2010 y Cuatro (4) del veintiuno de diciembre de 2010. El Contrato Interadministrativo Marco No. 00036 de 2009 tuvo vigencia entre el 29 de octubre de 2009 y el 30 de abril de 2011, según el Otrosí No. 04 La Agencia Presidencial para la Acción Social y la Cooperación Internacional - Acción Social- hoy Departamento Administrativo para la Prosperidad Social – DPS - a través del CDP 214 del 23 de abril de 2009 constituyó a favor de la Sociedad de Activos Especiales S.A.S –SAE un cupo por la suma de tres mil millones de pesos ($3.000.000.000) para el pago de los gastos originados en la gestión del objeto contractual. Lo anterior, de acuerdo con lo pactado en la cláusula CUARTA, así: “CLAUSULA CUARTA: CUPO – GASTOS INHERENTES: ACCION SOCIAL – FRV entregará a la SAE un cupo, por la suma de TRES MIL MILLONES DE PESOS ($3.000.000.000) M/cte., con cargo al CDP No. 14 del 23 de abril de 2009, los cuales serán destinados única y exclusivamente al pago de los gastos producto de la prestación de los servicios de administración y comercialización, de acuerdo con el procedimiento establecido Mediante la Cláusula Vigésima (20) del Contrato Interadministrativo Marco No. 00036 de 2009 suscrito entre la Agencia Presidencial para la Acción Social y la Cooperación Internacional – Acción Social – hoy Departamento Administrativo para la Prosperidad Social DPS y la Sociedad de Activos Especiales, las partes acordaron resolver las controversias suscitadas con ocasión a la ejecución, interpretación o liquidación del contrato, entre otros, mediante una cláusula compromisoria, sometiendo tales diferencias para ser dirimidas por tres árbitros nombrados por la Cámara de Comercio de Bogotá."
90,395,3169686835.5397925,240,PESOS,2270711728.0,SOCIEDAD DE ACTIVOS ESPECIALES S.A.S,SOCIEDAD DE ACTIVOS ESPECIALES S.A.S,UNIDAD DE ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,395362009-72,395,56,72.0,1,SI,20154050242242 / 20154050465772 / 20154050751852 / 20154051166312 / 20154051474482 / 20164050376112 / 20164050862182 / 20164051155092,JURIDICO,SI,JURIDICA ,ARISTIZABAL GIL CLAUDIA YOLANDA,SI,LIZCANO GONZALEZ CAMILO ERNESTO,UNIDAD DE ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS|395|INCLUSION SOCIAL Y RECONCILIACION,900490473-6,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,3283,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,1.0,ARAUJO SEGOVIA RAMIRO IGNACIO,BARRAQUER SOURDIS EUGENIA,39784892,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,NO HAY CONDENA,103182028,GENERAL,UNIDAD ADMINISTRATIVA ESPECIAL PARA LA ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VICTIMAS,Sector Inclusión Social y Reconciliación,"La Agencia Presidencial para la Acción Social y la Cooperación Internacional – ACCIÓN SOCIAL - hoy Departamento Administrativo para la Prosperidad Social, suscribió con la Sociedad de Activos Especiales SAE - SAS el Contrato Interadministrativo Marco No. 00036 del veintinueve (29) octubre de 2009, el cual fue objeto de modificaciones posteriores a través de los Otros Sí Nos. Uno (1) del veintitrés de febrero de 2010, Dos (2) del veintisiete de julio de 2010, Tres (3) del veintiséis de noviembre de 2010 y Cuatro (4) del veintiuno de diciembre de 2010. El Contrato Interadministrativo Marco No. 00036 de 2009 tuvo vigencia entre el 29 de octubre de 2009 y el 30 de abril de 2011, según el Otrosí No. 04 La Agencia Presidencial para la Acción Social y la Cooperación Internacional - Acción Social- hoy Departamento Administrativo para la Prosperidad Social – DPS - a través del CDP 214 del 23 de abril de 2009 constituyó a favor de la Sociedad de Activos Especiales S.A.S –SAE un cupo por la suma de tres mil millones de pesos ($3.000.000.000) para el pago de los gastos originados en la gestión del objeto contractual. Lo anterior, de acuerdo con lo pactado en la cláusula CUARTA, así: “CLAUSULA CUARTA: CUPO – GASTOS INHERENTES: ACCION SOCIAL – FRV entregará a la SAE un cupo, por la suma de TRES MIL MILLONES DE PESOS ($3.000.000.000) M/cte., con cargo al CDP No. 14 del 23 de abril de 2009, los cuales serán destinados única y exclusivamente al pago de los gastos producto de la prestación de los servicios de administración y comercialización, de acuerdo con el procedimiento establecido Mediante la Cláusula Vigésima (20) del Contrato Interadministrativo Marco No. 00036 de 2009 suscrito entre la Agencia Presidencial para la Acción Social y la Cooperación Internacional – Acción Social – hoy Departamento Administrativo para la Prosperidad Social DPS y la Sociedad de Activos Especiales, las partes acordaron resolver las controversias suscitadas con ocasión a la ejecución, interpretación o liquidación del contrato, entre otros, mediante una cláusula compromisoria, sometiendo tales diferencias para ser dirimidas por tres árbitros nombrados por la Cámara de Comercio de Bogotá."
91,246,16513884906.9169,248,PESOS,12596801287.0,CONSORCIO DOBLE CALZADA BUENAVENTURA NIT 900125206-2,INSTITUTO NACIONAL DE VIAS - INVIAS,CONSORCIO DOBLE CALZADA BUENAVENTURA NIT 900125206-2,24633962006-406,246,36,406.0,1,NO,20154051133042 / 20154051266872 / 20154051455072 / 20158001458262 / 20164050390872/ 20178000817312,JURIDICO,NO,JURIDICA ,MEZA ARMENTA HUBERTO JOSE,SI,PEÑARANDA LACHE ALONSO HERNAN,INSTITUTO NACIONAL DE VIAS - INVIAS|246|TRANSPORTE,800215807-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4189,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,OSTAU DE LAFONT PIANETA RAFAEL ENRIQUE,GARAVITO VALENCIA PEDRO ORLANDO,,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,402316644,INFRAESTRUCTURA,INSTITUTO NACIONAL DE VÍAS,Sector Transporte,"Declarar que el INVIA en desarrollo del contrato de obra 3396 de 2006, incumplió con su obligación de pago de las actividades de siembra no previstas y sugeridas por la Corporación Autónoma regional del Valle del Cauca. Y las obligaciones complementarios surgidas en la ejecución del contrato."
92,246,1450293704.3757,249,PESOS,1186032160.0,H.B. ESTRUCTURAS METALICAS S.A. Y SOCIEDAD PAULO EMILIO BRAVO Y CIA. LTDA.  ,H.B. ESTRUCTURAS METALICAS S.A. Y SOCIEDAD PAULO EMILIO BRAVO Y CIA. LTDA.  ,INSTITUTO NACIONAL DE VIAS - INVIAS,2463791994-460,246,36,460.0,1,NO,20164050404242 / 20168000638502 / 20164051505492 / 20168002177232/ 20188000098992/ 20188000975482,JURIDICO,SI,JURIDICA ,PEÑARANDA LACHE ALONSO HERNAN,NO,  ,INSTITUTO NACIONAL DE VIAS - INVIAS|246|TRANSPORTE,800215807-2,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,4544,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,OSTAU DE LAFONT PIANETA RAFAEL ENRIQUE,NÁMEN BAQUERO JEANNETTE,52414737,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,0,INFRAESTRUCTURA,INSTITUTO NACIONAL DE VÍAS,Sector Transporte,"pretende que se declare el incumplimiento del contrato 379-1994 por parte de H.B. estructuras metálicas cuyo objeto era la construcción de obras y montaje estructural del puente los ángeles, en la carretera Laberinto-Paicol-LaPlata, de conformidad con la propuesta, pues no cumplió con el objeto del contrato toda vez que de la estructura del puente de dos luces, una de 62 metros y otra de 38 metros, solo se pudo dar al servicio u operación la luz 38 metros. "
93,558,669252976.2102526,259,PESOS,610163310.0,CONSORCIO GAMBA INGENIERÍA  NIT 900605970-1,FONDO NACIONAL DE TURISMO FONTUR|558|COMERCIO INDUSTRIA Y TURISMO,CONSORCIO GAMBA INGENIERÍA  NIT 900605970-1,558FPT 1222013-,558,33,,1,NO, 20194051902052  ,,NO,JURIDICA ,LEON BENAVIDES EDGAR ARTURO,SI,ANDRADE PERAFAN FELIPE,FONDO NACIONAL DE TURISMO FONTUR|558|COMERCIO INDUSTRIA Y TURISMO,900649119-9,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,116594,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,1.0,MUNAR CADENA PEDRO OCTAVIO,NAMEN BAQUERO JEANNETTE PATRICIA,52414737,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,,,GENERAL,PATRIMONIO AUTÓNOMO FONDO NACIONAL DE TURISMO FONTUR,"Sector Comercio, Industria y Turismo","1.	El 10 de abril del 2013 fue celebrado entre la parte convocante y la entidad convocada el contrato de Obra No. FPT 122 del 2013.
2.	El objeto del mencionado contrato consistía en la construcción de la infraestructura básica de la primera fase del proyecto denominado Teleférico del Santuario de las Lajas.
3.	El término de duración era de 4 meses inicialmente.
4.	El 21 de agosto del 2013, se suscribió acta de suspensión del contrato debido a problemas de orden público, lo cual se extendió hasta el 16 de septiembre del 2013.
5.	Mediante otro sí del 10 de octubre del 2013, cambió la administración del proyecto, siendo tomada por Fiducoldex.
6.	El contrato en mención, fue prorrogado en repetidas ocasiones.
7.	Manifiesta la parte convocante que, dentro de la ejecución del contrato, se presentaron modificaciones a la cimentación de la torre 9, también debió realizar un nuevo diseño para la torre 11 y la estación final.
8.	Debido a las modificaciones antes mencionadas, la parte convocante asegura haber sufrido una carga económica mayor, como quiera que se extendió en el tiempo la ejecución del contrato, esto ya que debió esperar hasta que los nuevos diseños fueran aprobados.
9.	De igual forma la parte convocante afirma que le fueron impuestas nuevas actividades las cuales no eran contractuales, por lo que esta se negó a ejecutarlas.
10.	El 25 de noviembre del 2014, la parte convocante solicitó a la entidad el pago del último corte de obra, el cual debió se cancelada con la liquidación del contrato.
11.	La parte convocante solicita se ordene la liquidación del contrato de Obra junto con el pago de lo adeudado."
94,366,20548741065.62903,262,PESOS,12945813627.0,TELEDIFUSION SA NIT  830032514-2,PAR - PATRIMONIO AUTONOMO DE REMANENTES DE TELECOMUNICACIONES,TELEDIFUSION SA NIT  830032514-2,366CONVENIO C-022-971997-61,366,62,61.0,1,NO,20154050242012,JURIDICO,NO,JURIDICA ,HERRERA LUNA JUAN GUILLERMO,SI,DURAN LEAL ALVARO MAURICIO,PAR - PATRIMONIO AUTONOMO DE REMANENTES DE TELECOMUNICACIONES|366|TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,830053630-9,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,1608,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,2.0,BAUTISTA MOLLER PEDRO JOSE,MONROY TORRES ANA GABRIELA,35465168,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,0,GENERAL,PAR - PATRIMONIO AUTÓNOMO DE REMANENTES DE TELECOMUNICACIONES,Sector de las Tecnologías de la Información y las Comunicaciones,"MEDIANTE CONVENIO C-022-97, SUCRITO ENTRE TELECOM Y TELEDIFUSIÓN, SE DISPUSO LA COLABORACIÓN COMERCIAL Y EMPRESARIAL PARA PROMOVER EL MERCADEO DE LOS SERVICIOS DE TELECOMUNICACIONES PRESTADOS POR TELECOM.  EL CONVENIO ESTUVO VIGENTE HASTA EL 21/07/2007. AL CABO DE LA TERMINACIÓN DEL CONVENIO, LOS EQUIPOS Y RESPUESTOS APORTADOS POR TELEDIFUSIÓN PASARÍA A LA PROPIEDAD DE TELECOM. LAS SUMAS RECAUDADAS DE LOS CLIENTES AMORTIZARÍAN  LOS BIENES APORTADOS PARA LA PRESTACIÓN DE LOS SERVICIOS DE TELECOMUNICACIONES. CON LA SUPRESIÓN DE TELECOM FUE CREADA COLOMBIA TELECOMUNICACIONES COMO GESTOR DE LOS SERVICIOS DE TELECOMUNICACIONES, A EFECTOS DE GARANTIZAR SU CONTINUIDAD. TELECOM EN LIQUIDACIÓN Y COLTEL SUSCRIBIERON UN CONTRATO DE EXPLOTACIÓN DE BIENES AFECTOS A LA PRESTACIÓN DEL SERVICIO. COLTEL OBRÓ COMO MNDATARIA EN LA EJECUCIÓN DE LOS CONTRATOS.  LA ADMINISTRACIÓN DE COLTEL GENERÓ MODIFICACIONES SUSTANCIALES EN LA EJECUCIÓN DEL CONVENIO, PRINCIPALMENTE EN LA CONSECUCIÓN DE CLIENTES Y LA FACTURACIÓN. A LA TERMINACIÓN DEL CONTRATO SE AVALÓ LOS CONCEPTOS ESTIPULADOS EN LOS PLANES DE NEGOCIOS."
95,245,125016264146.45126,269,PESOS,90787778570.0,CSS CONSTRUCTORES S.A NIT 832006599-5,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CSS CONSTRUCTORES S.A NIT 832006599-5,245849-11995-45,245,42,45.0,0,NO,20144051388492,MACROECONOMICO,NO,JURIDICA ,MIER BARROS PATRICIA EUGENIA,SI,GUTIERREZ RAMIREZ ALEJANDRO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,3565,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,2.0,LAMPREA RODRIGUEZ PEDRO ANTONIO,CEDIEL CHARRIS EDITH,,TERMINADO POR LAUDO,PRIMERA,FALLO,FAVORABLE,NO HAY CONDENA,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"El día 19 de julio del año 1995 se suscribió contrato de concesión No. 0849 del día 19 de julio del año 1995, entre el Instituto Nacional de Vías- INVIAS y el Concesionario con el siguiente objeto: se obliga a ejecutar por el sistema de concesión , según lo establecido por el artículo 32, numeral 4 de la ley 80 de 1993, los estudios, diseños definitivos, obras de rehabilitación y de construcción, la operación y el mantenimiento de la carretera Neiva- Espinal en los Departamentos de Huila y Tolima.
Declarar que el Tribunal  de Arbitramento instaurado, por el contratista concesionario del Contrato de Concesión. No. 0849 de 1995 mediante convocatoria arbitral del 04 de junio de 2004 para dirimir las controversias surgidas entre las partes con ocasión de la ejecución del contrato, finalizó  con Acuerdo Conciliatorio celebrado por las partes el 28 de noviembre de 2007, aprobado por el Tribunal de Arbitramento constituidos para tal efecto, mediante auto del 11 de diciembre del año 2007. "
96,246,18689313775.01842,277,PESOS,15931675402.0,CONSORCIO CONLINEA 3 NIT ,INSTITUTO NACIONAL DE VIAS - INVIAS,CONSORCIO CONLINEA 3 NIT ,24618832014-,246,36,,1,NO,20174051189742/ 20174052067512/ 20174052282842/ 20178002304022/ 20188000098992/20184050844892,MACROECONOMICO,NO,JURIDICA ,MIER BARROS PATRICIA EUGENIA,SI,  ,INSTITUTO NACIONAL DE VIAS - INVIAS|246|TRANSPORTE,800215807-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,"5217
","CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",,3.0,LAMPREA RODRIGUEZ PEDRO ANTONIO,RODRIGUEZ SUAREZ JAVIER RICARDO,79628329,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,INFRAESTRUCTURA,INSTITUTO NACIONAL DE VÍAS,Sector Transporte,"EL CONVOCANTE AFIRMA QUE EL INVIAS NO GARANTIZÓ Y NO ENTREGÓ TODO A LO QUE ESTE ÚLTIMO SE COMPOROMETIÓ PARA LA EJECUCIÓN DE LA OBRA DEL TUNEL, POR LO QUE ESTOS INCUMPLIMIENTOS INCREMENTARON LOS PLAZOS DE EJECUCIÓN Y MAYORES COSTOS DE LA OBRA"
97,245,,287,0,0.0,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.S. NIT 800215775-5,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.S. NIT 800215775-5,245009-11994-,245,42,,1,NO,20204050482062/20208000523332/20208000523402 / 20204050652202 / 20204050659782 / 20204050721952 / 20208001202382 / 20208001378872 / 20208001423092 / 20208001446502 / 20204051626442 / 20208001629042 / 20208001713022 / 20208001715662 / 20208001756672 / 20208001838322 / 20224050290102,,NO,JURIDICA,MIER BARROS PATRICIA EUGENIA,SI,BENAVIDES SANSEVIERO DANIEL,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,121660,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,SOLARTE RODRIGUEZ OSCAR ARTURO,ATUESTA ORTIZ ANDREA,52451905,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,,,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,LA PARTE DEMANDANTE SOLICITA LA REVISION DEL CONTRATO PARA QUE SE ACTUALICE LAS CONDICIONES Y SE INDEMNISE POR PERJUICIOS POR LA NO ACTUALIZACION DEL MISMO
98,441,37013237.99706096,289,PESOS,26000000.0,FUNDACIÓN FONDO MIXTO PARA LA CULTURA NIT 800251170,"SOCIEDAD DE TELEVISION DE CALDAS, RISARALDA Y QUINDIO LTDA - TELECAFE LTDA",FUNDACIÓN FONDO MIXTO PARA LA CULTURA NIT 800251170,441EDU-001-010120092009-67,441,75,67.0,1,NO,20154050184952 / 20154050769042,JURIDICO,NO,JURIDICA ,RINCON MONTOYA RICARDO ANDRES,SI,RINCON MONTOYA RICARDO ANDRES,"SOCIEDAD DE TELEVISION DE CALDAS, RISARALDA Y QUINDIO LTDA - TELECAFE LTDA|441|TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES",890807724-8,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,003-2013,"CENTRO DE CONCILIACIÓN, ARBITRAJE Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE MANIZALES",MUTUO ACUERDO,1.0,GONZALEZ SALAZAR OSCAR,QUINTERO DUQUE JOSE DANILO,4324514,TERMINADO POR LAUDO,RECURSO EXTRAORDINARIO,FALLO,FAVORABLE,NO HAY CONDENA,3296744,GENERAL,"SOCIEDAD DE TELEVISIÓN DE CALDAS, RISARALDA Y QUINDÍO LTDA.",Sector de las Tecnologías de la Información y las Comunicaciones,"LA ENTIDAD FUNDACIÓN FONDO MIXTO PARA LA CULTURA, DEMANDA A TELECAFE LTDA ANTE EL TRIBUNAL DE ARBITRAMENTO DE CALDAS  POR UN PRESUNTO INCUMPLIMIENTO CONTRACTURAL CON RELACIÓN AL CONTRATO EDU-001-01012009"
99,436,47614903.12777924,294,PESOS,38333360.0,CARACOL TELEVISIÓN S.A NIT 860025674-2,AUTORIDAD NACIONAL DE TELEVISIÓN,CARACOL TELEVISIÓN S.A NIT 860025674-2,436136-71997-428,436,34,428.0,1,NO,20154051511532 / 20164050291512 / 20164050400142 / 20168000410382 / 20164050421082,JURIDICO,NO,JURIDICA ,ZULOAGA ROCHA ALEJANDRA,SI,  ,AUTORIDAD NACIONAL DE TELEVISION |436|TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,900517646-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4334,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,3.0,GARCIA HERREROS SALCEDO ORLANDO JOSE,ATUESTA ORTIZ ANDREA,52451905,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,10.522.019,GENERAL,AUTORIDAD NACIONAL DE TELEVISIÓN EN LIQUIDACIÓN,Sector de las Tecnologías de la Información y las Comunicaciones,En virtud del contrato de concesión 136 de 1997 la oficina de contenidos y defensa del televidente (de la ANTV) realizo una revisión sobre la programación emitida por CARACOL TV para verificar el cumplimiento de la obligación consistente en anteponer a la transmisión de los programas un aviso donde se indique en forma escrita y oral la edad promedio apta para ver dicho programa anunciando igualmente si contiene o no violencia y sexo. mediante resolución 1521 de 2011 se le impuso una multa a Caracol TV por el incumplimiento de lo dispuesto anteriormente. el convocante argumenta que la sanción es injusta y por lo tanto reclama la devolución de los dineros que debió pagar por la multa.
